id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores
1174,Salvador,BA,comercial,Estrutural Engenharia,5713.0,28241616.08,2604887.03,32000666.44,21200632.56,9559342.02,21791042.67,178,1074,1035,34,13
1175,Sao Paulo,SP,residencial_padrao,Alfa Construcoes,3525.0,11362006.46,801330.97,12348607.6,7089585.98,4183680.25,7895206.13,97,781,757,25,8
1176,Goiania,GO,residencial_padrao,Delta Obras,2359.0,9683498.61,520171.06,10425935.7,5345972.14,3336566.88,5619173.58,65,522,540,18,15
1177,Sao Paulo,SP,residencial_popular,Construtora Serrana,1985.0,3305255.67,255119.64,3570073.77,2049906.6,1365287.91,2134300.37,60,312,342,11,13
1178,Rio de Janeiro,RJ,industrial,Engenharia Mineira,5686.0,43216379.41,2428800.17,45664211.17,25135915.63,15848120.35,25903116.87,206,936,925,30,15
1179,Ribeirao Preto,SP,industrial,Construtora Atlantica,1720.0,10682693.86,594161.07,11472829.29,7313177.78,4110929.12,7785261.35,58,346,407,13,11
1180,Belo Horizonte,MG,comercial,Delta Obras,2850.0,11024499.52,322258.85,11765241.25,6091574.32,3625927.65,6568409.41,76,517,477,15,12
1181,Goiania,GO,industrial,Construtora Horizonte,5339.0,27053119.95,2046576.77,29689091.87,13501093.94,11311947.33,13697217.35,145,861,978,32,17
1182,Salvador,BA,comercial,Estrutural Engenharia,3194.0,13937063.97,490752.56,14769481.61,8482675.55,5074376.67,8436952.99,97,504,485,16,17
1183,Curitiba,PR,residencial_popular,Construtora Horizonte,3176.0,3284158.79,68625.65,3542504.01,1870932.71,1029011.34,2033811.29,90,461,494,16,16
1184,Rio de Janeiro,RJ,residencial_popular,Alfa Construcoes,9309.0,19015974.5,131476.34,19404023.72,11558185.84,7491525.35,11988171.74,228,1380,1733,57,11
1185,Belo Horizonte,MG,industrial,Engenharia Vale Verde,2558.0,14219410.57,1213811.79,14154112.8,7538650.62,5110777.55,7804036.34,57,425,490,16,16
1186,Goiania,GO,comercial,Vertice Engenharia,5910.0,26826421.09,1784531.0,28925386.11,15575411.63,10475313.24,17398226.78,175,932,1072,35,19
1187,Curitiba,PR,residencial_popular,Beta Engenharia,905.0,1745904.01,152261.04,1981870.55,1103463.81,753091.43,1128773.59,33,145,151,5,13
1188,Curitiba,PR,residencial_padrao,Alfa Construcoes,4525.0,16617041.54,119413.66,17479283.76,9480713.4,5040276.64,9901111.14,115,866,897,29,12
1189,Ribeirao Preto,SP,industrial,Engenharia Vale Verde,4336.0,28558572.12,12252495.04,40776625.18,17175992.96,9680720.71,16908163.25,121,692,793,26,21
1190,Rio de Janeiro,RJ,comercial,Construtora Atlantica,2500.0,12090585.02,588951.04,13242545.2,7876346.56,4480831.83,8061472.3,64,488,503,16,14
1191,Goiania,GO,industrial,Engenharia Vale Verde,2497.0,9500274.29,65191.7,9364871.9,5166648.91,3253345.81,5382557.38,64,523,527,17,17
1192,Salvador,BA,residencial_popular,Construtora Horizonte,4164.0,8664341.51,655128.89,8771249.12,5071876.48,2633158.49,5372456.06,136,820,832,27,14
1193,Goiania,GO,comercial,Engenharia Mineira,4001.0,16755193.49,1206735.89,18113441.76,9456986.49,5869150.07,9462425.31,109,699,601,20,12
1194,Belo Horizonte,MG,residencial_padrao,Construtora Serrana,1272.0,3245370.8,268535.24,6288166.43,3271108.46,1210581.42,3495137.07,54,281,288,9,21
1195,Sao Paulo,SP,comercial,Construtora Horizonte,3135.0,16595600.56,619652.41,16917335.2,9293141.06,6845796.89,9333417.74,78,604,639,21,14
1196,Goiania,GO,industrial,Engenharia Mineira,1290.0,6598618.66,265355.58,7068974.93,3851252.13,2489010.07,4109806.8,42,195,217,7,25
1197,Uberlandia,MG,residencial_popular,Construtora Horizonte,2371.0,4723604.52,391657.9,5033149.08,2687064.88,1843309.94,2754704.95,71,390,440,14,12
1198,Uberlandia,MG,industrial,Beta Engenharia,1588.0,7651220.7,111579.51,7485929.04,3906830.02,2446232.6,4050541.84,38,243,255,8,13
1199,Campinas,SP,residencial_popular,Engenharia Vale Verde,3512.0,6834500.45,566639.95,7409240.38,3472971.9,2640293.28,3726028.18,104,471,461,15,15
1200,Sao Paulo,SP,residencial_popular,Beta Engenharia,2815.0,5142375.16,224716.29,5588924.54,3073405.44,2092825.79,3162371.28,72,522,593,19,23
1201,Uberlandia,MG,residencial_popular,Construtora Planalto,996.0,1656329.84,114745.82,2769610.12,1550861.32,684643.73,1650943.99,24,147,172,5,16
1202,Rio de Janeiro,RJ,comercial,Beta Engenharia,2207.0,12568285.33,823217.57,13714859.71,7611055.92,4558881.5,7994116.46,52,342,312,10,14
1203,Goiania,GO,residencial_padrao,Construtora Atlantica,2679.0,6402232.91,49131.01,6583434.79,3602452.13,2230846.04,3899548.37,82,387,423,14,15
1204,Goiania,GO,comercial,Estrutural Engenharia,5028.0,19580339.37,173745.15,20118215.58,11572994.12,7331223.3,12293202.97,150,758,1605,53,13
1205,Uberlandia,MG,comercial,Engenharia Vale Verde,8187.0,26898525.57,1791582.48,27244892.26,14866738.52,9181288.27,14680148.33,221,1437,1267,42,18
1206,Goiania,GO,residencial_padrao,Engenharia Mineira,3567.0,11488330.22,1102415.87,13226220.03,7874134.18,4255587.51,8315403.38,95,783,851,28,24
1207,Salvador,BA,industrial,Construtora Horizonte,6227.0,38387109.02,2418971.23,41272825.98,21353195.44,13252157.33,23232044.67,148,1195,1347,44,14
1208,Ribeirao Preto,SP,industrial,Beta Engenharia,4901.0,29770861.72,2171517.79,32238880.98,18536304.64,10477704.74,20663526.7,131,745,686,22,11
1209,Salvador,BA,industrial,Vertice Engenharia,3441.0,14719215.54,155938.84,14632488.79,8873912.03,5082813.44,9372104.11,84,651,631,21,14
1210,Belo Horizonte,MG,comercial,Obras & Cia,1295.0,6574203.02,294048.12,6787433.94,3228969.55,2237346.06,3389684.99,32,240,283,9,12
1211,Rio de Janeiro,RJ,comercial,Estrutural Engenharia,6430.0,29886782.15,1741450.38,31481034.93,19018415.47,12403089.69,19503312.88,184,1058,1027,34,14
1212,Goiania,GO,residencial_popular,Alfa Construcoes,5452.0,9364887.59,368322.79,9927181.28,5227578.83,3649819.57,5475171.63,180,1041,1213,40,14
1213,Sao Paulo,SP,industrial,Alfa Construcoes,2306.0,14440367.27,1403595.53,15341366.91,7273149.06,5961619.96,7456401.34,66,416,445,14,11
1214,Ribeirao Preto,SP,comercial,Vertice Engenharia,1801.0,7221904.06,121283.2,7028425.48,3746836.48,2484997.5,3889266.97,53,300,299,9,17
1215,Belo Horizonte,MG,industrial,Construtora Serrana,2363.0,15209871.08,276094.31,15655763.12,9591208.65,5718420.69,9560493.42,63,338,348,11,18
1216,Curitiba,PR,residencial_padrao,Alfa Construcoes,3199.0,7708263.94,25387.95,8032211.59,3804131.58,2502958.39,3876558.57,92,560,650,21,18
1217,Ribeirao Preto,SP,residencial_popular,Obras & Cia,3206.0,6085973.67,559367.72,6816235.05,3445731.08,2556506.05,3740631.48,88,547,591,19,3
1218,Uberlandia,MG,residencial_padrao,Beta Engenharia,2906.0,10223132.57,770916.78,10617984.64,5779835.1,3737813.72,6088755.83,81,425,409,13,15
1219,Contagem,MG,industrial,Construtora Serrana,1252.0,7714425.88,529865.01,8152603.56,4188870.48,2811942.85,4629697.44,43,247,233,7,21
1220,Ribeirao Preto,SP,residencial_popular,Engenharia Mineira,2437.0,3811210.36,293613.89,4407543.99,2669573.75,1429859.57,2854914.84,79,532,601,20,19
1221,Curitiba,PR,comercial,Alfa Construcoes,2357.0,10331336.72,902173.58,10878980.47,6153802.37,3679171.93,6162589.05,66,343,327,10,17
1222,Contagem,MG,industrial,Obras & Cia,4610.0,24778663.71,2430185.95,26773356.08,15677542.73,8935336.72,16134993.05,178,622,1679,55,18
1223,Contagem,MG,comercial,Estrutural Engenharia,3977.0,17216312.9,1118763.22,23921724.23,15678050.0,6636821.13,16243807.9,106,766,896,29,12
1224,Ribeirao Preto,SP,residencial_padrao,Construtora Atlantica,3613.0,11715194.04,441041.25,12135651.95,6394664.09,4083834.95,6998241.8,104,672,677,22,19
1225,Uberlandia,MG,residencial_popular,Obras & Cia,2239.0,4343844.26,228174.83,4650661.81,2438144.59,1591510.32,2630987.53,56,429,421,14,15
1226,Rio de Janeiro,RJ,industrial,Construtora Atlantica,3426.0,16313107.99,353658.63,16484551.32,8789227.57,5505611.37,9230589.28,105,709,788,26,18
1227,Campinas,SP,residencial_padrao,Engenharia Mineira,1380.0,4601628.17,433182.05,4879053.02,2685269.43,1690650.42,2967933.03,30,295,368,12,11
1228,Salvador,BA,residencial_padrao,Construtora Serrana,1812.0,6200610.56,238073.57,6545758.8,3660564.35,2525944.07,3851872.71,53,263,288,9,17
1229,Sao Paulo,SP,residencial_popular,Engenharia Mineira,1768.0,2931466.81,156360.76,3160657.0,1861751.38,1091520.54,2034759.41,42,285,280,9,21
1230,Belo Horizonte,MG,comercial,Construtora Atlantica,2515.0,9751024.13,575105.64,10522182.18,5457476.65,4648552.11,5552533.85,87,392,459,15,15
1231,Salvador,BA,residencial_popular,Obras & Cia,1186.0,1933917.83,16609.69,1839637.35,1020408.59,520093.39,1030953.62,36,222,240,8,16
1232,Sao Paulo,SP,residencial_popular,Engenharia Mineira,5273.0,9488871.07,145728.06,9782446.01,5435775.27,3307290.15,5653351.55,170,832,867,28,12
1233,Rio de Janeiro,RJ,industrial,Vertice Engenharia,1628.0,11202198.33,288065.06,11192849.41,6518065.3,3729306.72,6568938.68,40,292,297,9,15
1234,Salvador,BA,residencial_padrao,Vertice Engenharia,1637.0,5639047.0,400372.87,6381478.84,3509527.54,1805632.64,3722629.38,36,225,269,8,10
1235,Campinas,SP,comercial,Construtora Horizonte,2078.0,9677251.36,590706.51,10069440.53,5265815.26,3795742.65,5655599.19,57,422,432,14,12
1236,Salvador,BA,industrial,Estrutural Engenharia,5055.0,26894129.25,658515.52,26092110.56,15834390.74,8818151.05,16269492.27,116,720,757,25,13
1237,Sao Paulo,SP,residencial_popular,Construtora Atlantica,3340.0,7348039.48,204720.83,7717266.01,4605439.04,2430242.08,4940005.1,99,837,736,24,10
1238,Sao Paulo,SP,residencial_popular,Construtora Serrana,3269.0,7478608.56,450524.06,7922606.94,4453910.74,2597916.35,4680391.22,121,458,455,15,23
1239,Salvador,BA,residencial_popular,Construtora Horizonte,4984.0,8904784.63,338131.88,9080972.48,5037805.31,3264972.49,5171167.33,144,904,1115,37,14
1240,Belo Horizonte,MG,residencial_padrao,Estrutural Engenharia,3394.0,8842680.65,438185.6,9676869.24,5403770.74,3847330.78,5709945.6,80,521,614,20,14
1241,Sao Paulo,SP,comercial,Construtora Serrana,2339.0,9270572.04,168671.53,10099336.86,5885670.36,3433535.97,6400493.95,60,308,285,9,13
1242,Sao Paulo,SP,comercial,Construtora Horizonte,5065.0,21833809.01,484606.31,23898406.42,12806445.08,8062495.69,13492357.32,126,913,912,30,19
1243,Curitiba,PR,comercial,Vertice Engenharia,1072.0,3904465.99,181752.89,4135489.89,2148437.3,1426279.64,2256712.31,27,218,214,7,16
1244,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,1612.0,5417461.14,101139.73,5599197.59,3110715.24,1943613.02,3188341.48,46,230,239,7,11
1245,Curitiba,PR,comercial,Obras & Cia,3296.0,13970228.51,226569.08,14419478.8,8443460.3,5662627.15,9117888.12,108,624,651,21,13
1246,Salvador,BA,comercial,Engenharia Vale Verde,2351.0,9473840.17,40697.37,9850909.99,5496507.53,4178305.56,5799448.89,70,391,883,29,16
1247,Campinas,SP,residencial_padrao,Vertice Engenharia,1953.0,7004572.63,447938.52,7101252.45,4124605.91,2755489.81,4224770.76,55,422,400,13,19
1248,Uberlandia,MG,residencial_padrao,Delta Obras,3343.0,9911708.86,907938.55,11059624.82,5568860.25,3570478.7,5873044.76,83,478,476,15,18
1249,Belo Horizonte,MG,residencial_padrao,Alfa Construcoes,7429.0,19982546.77,1971460.23,21521631.98,13570031.56,7914356.81,13834911.85,229,1121,1271,42,14
1250,Ribeirao Preto,SP,residencial_popular,Construtora Planalto,3184.0,4701570.13,81702.42,4817011.83,2883556.23,1919480.33,3095168.55,87,482,480,16,14
1251,Contagem,MG,industrial,Engenharia Mineira,1597.0,10061409.99,390436.58,10667463.72,6100130.17,3811264.27,6506999.7,45,252,249,8,16
1252,Salvador,BA,comercial,Construtora Atlantica,3059.0,12430179.95,136094.72,12142189.53,7292975.4,4637958.88,7775208.93,68,523,675,22,14
1253,Goiania,GO,residencial_padrao,Beta Engenharia,2443.0,8226916.1,667918.76,8864436.83,5505425.09,3166150.6,5825370.46,80,385,400,13,12
1254,Campinas,SP,residencial_popular,Alfa Construcoes,2613.0,3751624.27,61621.7,3807346.74,2177294.74,1395940.44,2330355.16,82,416,407,13,12
1255,Curitiba,PR,residencial_popular,Beta Engenharia,1646.0,3400722.2,117507.53,3621313.72,1997417.14,1351851.73,1991747.11,41,268,294,9,16
1256,Goiania,GO,residencial_padrao,Engenharia Vale Verde,2088.0,7212396.28,30995.36,6946135.39,3547780.5,2280436.6,3687140.33,74,429,422,14,15
1257,Sao Paulo,SP,residencial_popular,Vertice Engenharia,2813.0,5807827.27,345427.79,6115145.66,3613991.58,2063567.82,3732494.04,68,488,555,18,16
1258,Rio de Janeiro,RJ,comercial,Delta Obras,3499.0,18245948.29,347999.79,18616933.58,10193504.14,6909199.13,10389674.3,87,549,518,17,19
1259,Ribeirao Preto,SP,residencial_popular,Delta Obras,4919.0,10609034.52,802355.15,10842587.27,5163621.52,3877878.02,5330099.96,161,826,907,30,9
1260,Belo Horizonte,MG,residencial_popular,Delta Obras,1741.0,3512363.56,329075.64,3904338.21,2318759.52,1453344.82,2497941.17,59,252,247,8,16
1261,Sao Paulo,SP,comercial,Construtora Horizonte,3799.0,17991568.89,10452959.7,27657556.37,10906136.74,6630176.28,11827501.41,109,779,878,29,13
1262,Belo Horizonte,MG,comercial,Construtora Horizonte,6783.0,26361482.56,1383101.34,27834017.49,14092716.74,10017896.71,15478838.51,208,1073,890,29,14
1263,Campinas,SP,residencial_popular,Obras & Cia,1980.0,4099317.98,317225.62,4393028.49,2349884.91,1284941.17,2387578.02,49,459,453,15,13
1264,Campinas,SP,industrial,Engenharia Mineira,2256.0,16184684.61,560337.18,17251943.74,8550838.11,6593653.82,8874196.52,75,387,414,13,13
1265,Belo Horizonte,MG,comercial,Construtora Atlantica,2227.0,10988598.52,179309.93,11147496.96,5934311.01,3952302.95,6328987.87,49,329,371,12,27
1266,Salvador,BA,residencial_padrao,Construtora Planalto,4239.0,11640146.95,639018.54,12092705.4,6964244.17,4169259.64,7341335.03,104,633,656,21,12
1267,Goiania,GO,comercial,Vertice Engenharia,4389.0,14815597.18,1025175.76,15919429.73,9251627.35,6006449.31,9793006.49,115,725,722,24,13
1268,Contagem,MG,residencial_padrao,Construtora Atlantica,1161.0,3507534.83,46992.98,3524523.69,1903690.58,1285181.41,1937255.09,43,202,224,7,21
1269,Contagem,MG,comercial,Construtora Atlantica,1431.0,6206737.74,249891.35,6491028.29,3710091.2,2093282.18,3902824.1,38,214,210,7,13
1270,Salvador,BA,industrial,Delta Obras,5597.0,30940364.86,1017274.64,32116416.7,17592158.51,9064010.22,18585503.95,184,876,829,27,15
1271,Uberlandia,MG,residencial_popular,Construtora Serrana,3469.0,6352343.71,208420.91,6258390.99,3072317.24,2080811.06,3225169.95,108,533,547,18,11
1272,Salvador,BA,residencial_popular,Construtora Horizonte,3507.0,7959468.9,628446.4,8568984.44,4858999.42,2993123.22,5028974.29,128,627,604,20,8
1273,Goiania,GO,residencial_popular,Delta Obras,1766.0,3436541.76,140727.19,3480266.37,1877919.91,1024077.85,1943965.98,47,265,263,8,19
1274,Goiania,GO,residencial_popular,Construtora Atlantica,4251.0,9427784.09,196706.31,9612842.15,4442984.99,2781250.82,4682383.18,128,831,876,29,15
1275,Campinas,SP,comercial,Construtora Atlantica,3192.0,17108724.38,1098.9,17050622.44,10103729.75,5467227.07,11462008.73,86,506,552,18,22
1276,Curitiba,PR,comercial,Engenharia Vale Verde,6013.0,25623632.21,1935536.26,26501513.2,15133638.25,8757657.49,15935798.09,179,797,963,32,15
1277,Curitiba,PR,industrial,Engenharia Mineira,2473.0,17299638.2,265598.39,20286828.57,10217643.11,9812062.15,10716952.24,192,376,453,15,17
1278,Contagem,MG,comercial,Obras & Cia,3355.0,12882488.92,1144989.81,14352444.13,7952299.26,4415109.9,8036189.07,119,524,1449,48,20
1279,Contagem,MG,comercial,Construtora Atlantica,6067.0,31278298.93,1076089.74,32060091.58,19037952.32,11750440.52,19242175.26,159,1414,1459,48,19
1280,Ribeirao Preto,SP,comercial,Construtora Horizonte,4650.0,24097817.16,1957201.94,26738449.36,15862718.55,9946362.43,16782214.66,131,800,762,25,11
1281,Contagem,MG,industrial,Beta Engenharia,3363.0,24538907.49,629854.6,25926449.77,15378860.3,8894239.61,16422173.05,99,476,524,17,10
1282,Sao Paulo,SP,industrial,Engenharia Vale Verde,2723.0,17435215.22,1401586.86,18251002.27,10410888.53,5624684.14,10736033.87,67,433,444,14,16
1283,Contagem,MG,residencial_padrao,Engenharia Vale Verde,3000.0,10486705.01,981084.59,11481666.68,6171502.3,3472422.25,6309659.57,70,475,448,14,8
1284,Goiania,GO,residencial_popular,Construtora Atlantica,2715.0,5774125.95,92235.0,5949296.71,2954249.29,2249581.91,3072277.57,69,507,539,17,16
1285,Curitiba,PR,comercial,Construtora Atlantica,3649.0,15740041.95,298695.84,16811235.6,9951547.33,5500200.17,10618831.71,116,722,817,27,8
1286,Goiania,GO,residencial_padrao,Engenharia Mineira,2682.0,9076928.75,740526.12,9574077.26,5540604.91,3383489.59,5608856.05,78,377,446,14,17
1287,Salvador,BA,comercial,Alfa Construcoes,3810.0,19414246.03,616703.66,20502651.09,11574372.35,7131388.53,11941846.81,149,607,646,21,17
1288,Contagem,MG,residencial_padrao,Beta Engenharia,8327.0,26940364.41,1023729.52,28223323.06,17817199.86,9011440.83,18816677.21,268,1497,1565,52,20
1289,Salvador,BA,residencial_padrao,Engenharia Mineira,3730.0,11303885.76,834065.33,11982262.03,6316504.11,3555756.73,6896881.86,93,470,441,14,20
1290,Sao Paulo,SP,residencial_padrao,Obras & Cia,1308.0,5049712.96,273969.18,5317467.8,3061821.93,1738998.83,3161688.76,40,289,323,10,19
1291,Ribeirao Preto,SP,residencial_popular,Construtora Horizonte,3548.0,6150865.6,412165.31,6439466.65,3314155.18,2457057.36,3473512.63,78,587,572,19,19
1292,Curitiba,PR,residencial_padrao,Construtora Serrana,5406.0,15711142.46,1002821.84,16627996.11,8286896.72,5688309.36,9033474.71,149,1098,1016,33,21
1293,Uberlandia,MG,industrial,Estrutural Engenharia,2157.0,12410099.79,711751.32,13682060.39,7310022.25,5349987.24,7686850.62,51,347,388,12,17
1294,Uberlandia,MG,residencial_padrao,Construtora Horizonte,2653.0,10776341.71,772684.69,11550518.87,6359662.96,4182133.59,6595707.07,72,452,417,13,15
1295,Rio de Janeiro,RJ,industrial,Delta Obras,1252.0,7666228.86,3406908.39,11197640.17,4583765.58,2337336.63,4625796.38,27,242,265,8,12
1296,Ribeirao Preto,SP,industrial,Alfa Construcoes,3947.0,24167862.7,2271469.96,25606357.16,14357765.31,8030625.68,15259783.75,82,557,616,20,14
1297,Uberlandia,MG,residencial_padrao,Vertice Engenharia,1539.0,5813198.19,542359.78,6222233.85,3380999.98,1979532.84,3425618.83,44,291,288,9,11
1298,Sao Paulo,SP,comercial,Construtora Horizonte,2726.0,13406092.16,875538.56,14162413.19,8055835.75,5240743.44,8423083.54,76,507,497,16,18
1299,Contagem,MG,residencial_popular,Construtora Horizonte,3743.0,7000209.46,440722.98,7596391.05,4462153.15,2866398.2,4671770.21,89,605,665,22,16
1300,Campinas,SP,industrial,Construtora Horizonte,4233.0,36237718.06,2784930.21,39105760.32,20810200.33,13114484.43,22814919.44,133,753,695,23,11
1301,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,4088.0,18231923.01,754331.82,18036890.1,10569617.36,5919567.57,11510106.22,121,744,770,25,18
1302,Rio de Janeiro,RJ,industrial,Engenharia Mineira,2699.0,13104536.57,924458.66,13277015.86,7066494.42,4949426.63,7484063.81,71,453,518,17,18
1303,Sao Paulo,SP,comercial,Estrutural Engenharia,4740.0,23819905.35,193995.22,23045732.92,13062655.24,8443557.32,14143121.79,156,898,975,32,14
1304,Rio de Janeiro,RJ,residencial_popular,Obras & Cia,1181.0,1846713.0,20594.79,1969536.11,987473.7,669875.18,1038110.04,26,210,212,7,21
1305,Ribeirao Preto,SP,residencial_padrao,Construtora Atlantica,4277.0,10843416.79,1056628.12,12121413.89,5862111.23,3858694.37,6302801.54,123,744,736,24,14
1306,Ribeirao Preto,SP,comercial,Construtora Atlantica,802.0,3142049.28,125702.88,5203732.71,2946015.47,1166471.0,3066371.89,24,138,157,5,12
1307,Campinas,SP,industrial,Construtora Atlantica,3267.0,24189899.84,1236843.98,26158123.76,15676018.86,9105312.56,16360722.76,97,563,629,20,15
1308,Campinas,SP,industrial,Delta Obras,1838.0,14573689.74,1345069.1,15548756.58,9441888.62,5573517.98,10077749.28,53,319,330,11,9
1309,Contagem,MG,residencial_popular,Engenharia Mineira,3457.0,7821862.85,206144.93,7465844.04,4078147.0,3226626.73,4388049.42,111,534,529,17,9
1310,Uberlandia,MG,industrial,Alfa Construcoes,1169.0,5804969.51,508367.89,6236029.35,3528298.33,1955369.05,3780301.44,40,159,145,4,10
1311,Uberlandia,MG,industrial,Vertice Engenharia,6851.0,43048523.86,1358339.11,44430225.73,22612499.55,14897270.28,22920995.29,239,1083,1039,34,16
1312,Salvador,BA,comercial,Engenharia Mineira,2335.0,12806613.09,97793.61,13382818.05,6956042.63,4706527.0,7099110.24,70,403,399,13,10
